#1	
double data(8760,2) #Columns: Time(s); Cold water temperature (°C)	
3843000	10.4
3846600	10.4
3850200	10.5
3853800	10.4
3857400	10.4
3861000	10.4
3864600	10.4
3868200	10.4
3871800	10.4
3875400	10.4
3879000	10.4
3882600	10.4
3886200	10.4
3889800	10.4
3893400	10.4
3897000	10.4
3900600	10.5
3904200	10.4
3907800	10.4
3911400	10.4
3915000	10.4
3918600	10.4
3922200	10.4
3925800	10.4
3929400	10.5
3933000	10.5
3936600	10.5
3940200	10.4
3943800	10.4
3947400	10.4
3951000	10.4
3954600	10.4
3958200	10.4
3961800	10.4
3965400	10.4
3969000	10.4
3972600	10.5
3976200	10.4
3979800	10.4
3983400	10.4
3987000	10.5
3990600	10.5
3994200	10.5
3997800	10.5
4001400	10.5
4005000	10.5
4008600	10.4
4012200	10.5
4015800	10.4
4019400	10.5
4023000	10.5
4026600	10.4
4030200	10.5
4033800	10.5
4037400	10.4
4041000	10.4
4044600	10.5
4048200	10.5
4051800	10.5
4055400	10.5
4059000	10.5
4062600	10.5
4066200	10.5
4069800	10.5
4073400	10.5
4077000	10.4
4080600	10.5
4084200	10.5
4087800	10.5
4091400	10.5
4095000	10.5
4098600	10.5
4102200	10.5
4105800	10.5
4109400	10.5
4113000	10.5
4116600	10.5
4120200	10.5
4123800	10.5
4127400	10.5
4131000	10.5
4134600	10.5
4138200	10.5
4141800	10.5
4145400	10.5
4149000	10.5
4152600	10.5
4156200	10.5
4159800	10.5
4163400	10.5
4167000	10.5
4170600	10.5
4174200	10.5
4177800	10.5
4181400	10.5
4185000	10.5
4188600	10.6
4192200	10.6
4195800	10.5
4199400	10.5
4203000	10.5
4206600	10.6
4210200	10.5
4213800	10.6
4217400	10.6
4221000	10.6
4224600	10.6
4228200	10.6
4231800	10.6
4235400	10.6
4239000	10.6
4242600	10.6
4246200	10.6
4249800	10.6
4253400	10.6
4257000	10.6
4260600	10.6
4264200	10.6
4267800	10.6
4271400	10.6
4275000	10.6
4278600	10.6
4282200	10.6
4285800	10.6
4289400	10.6
4293000	10.6
4296600	10.6
4300200	10.6
4303800	10.6
4307400	10.6
4311000	10.6
4314600	10.6
4318200	10.6
4321800	10.6
4325400	10.6
4329000	10.6
4332600	10.6
4336200	10.6
4339800	10.7
4343400	10.7
4347000	10.7
4350600	10.6
4354200	10.6
4357800	10.7
4361400	10.7
4365000	10.7
4368600	10.6
4372200	10.7
4375800	10.6
4379400	10.7
4383000	10.7
4386600	10.6
4390200	10.6
4393800	10.6
4397400	10.7
4401000	10.7
4404600	10.7
4408200	10.7
4411800	10.6
4415400	10.6
4419000	10.7
4422600	10.6
4426200	10.7
4429800	10.7
4433400	10.7
4437000	10.7
4440600	10.6
4444200	10.6
4447800	10.7
4451400	10.6
4455000	10.7
4458600	10.7
4462200	10.6
4465800	10.7
4469400	10.7
4473000	10.7
4476600	10.7
4480200	10.7
4483800	10.7
4487400	10.7
4491000	10.7
4494600	10.7
4498200	10.7
4501800	10.7
4505400	10.7
4509000	10.7
4512600	10.7
4516200	10.7
4519800	10.7
4523400	10.7
4527000	10.7
4530600	10.7
4534200	10.7
4537800	10.7
4541400	10.7
4545000	10.7
4548600	10.7
4552200	10.7
4555800	10.7
4559400	10.7
4563000	10.7
4566600	10.7
4570200	10.7
4573800	10.7
4577400	10.7
4581000	10.7
4584600	10.7
4588200	10.7
4591800	10.7
4595400	10.7
4599000	10.7
4602600	10.7
4606200	10.7
4609800	10.7
4613400	10.7
4617000	10.7
4620600	10.7
4624200	10.7
4627800	10.7
4631400	10.7
4635000	10.7
4638600	10.7
4642200	10.7
4645800	10.7
4649400	10.7
4653000	10.7
4656600	10.7
4660200	10.7
4663800	10.7
4667400	10.7
4671000	10.7
4674600	10.7
4678200	10.7
4681800	10.7
4685400	10.7
4689000	10.7
4692600	10.7
4696200	10.7
4699800	10.7
4703400	10.7
4707000	10.7
4710600	10.7
4714200	10.7
4717800	10.7
4721400	10.7
4725000	10.7
4728600	10.7
4732200	10.7
4735800	10.7
4739400	10.7
4743000	10.7
4746600	10.7
4750200	10.7
4753800	10.7
4757400	10.7
4761000	10.7
4764600	10.7
4768200	10.7
4771800	10.7
4775400	10.7
4779000	10.7
4782600	10.7
4786200	10.7
4789800	10.7
4793400	10.7
4797000	10.7
4800600	10.7
4804200	10.7
4807800	10.7
4811400	10.7
4815000	10.7
4818600	10.7
4822200	10.7
4825800	10.7
4829400	10.7
4833000	10.7
4836600	10.7
4840200	10.7
4843800	10.7
4847400	10.7
4851000	10.7
4854600	10.7
4858200	10.7
4861800	10.7
4865400	10.7
4869000	10.7
4872600	10.7
4876200	10.7
4879800	10.7
4883400	10.7
4887000	10.7
4890600	10.7
4894200	10.7
4897800	10.7
4901400	10.7
4905000	10.7
4908600	10.7
4912200	10.7
4915800	10.7
4919400	10.7
4923000	10.7
4926600	10.7
4930200	10.7
4933800	10.7
4937400	10.7
4941000	10.7
4944600	10.7
4948200	10.7
4951800	10.7
4955400	10.7
4959000	10.7
4962600	10.7
4966200	10.7
4969800	10.7
4973400	10.7
4977000	10.7
4980600	10.7
4984200	10.7
4987800	10.7
4991400	10.7
4995000	10.7
4998600	10.7
5002200	10.7
5005800	10.7
5009400	10.7
5013000	10.7
5016600	10.7
5020200	10.7
5023800	10.7
5027400	10.7
5031000	10.7
5034600	10.8
5038200	10.8
5041800	10.7
5045400	10.7
5049000	10.7
5052600	10.7
5056200	10.8
5059800	10.8
5063400	10.7
5067000	10.7
5070600	10.73
5074200	10.77
5077800	10.81
5081400	10.85
5085000	10.89
5088600	10.93
5092200	10.97
5095800	11.02
5099400	11.06
5103000	11.1
5106600	11.15
5110200	11.19
5113800	11.23
5117400	11.27
5121000	11.31
5124600	11.35
5128200	11.38
5131800	11.42
5135400	11.45
5139000	11.48
5142600	11.5
5146200	11.52
5149800	11.54
5153400	11.55
5157000	11.56
5160600	11.57
5164200	11.58
5167800	11.58
5171400	11.59
5175000	11.59
5178600	11.59
5182200	11.58
5185800	11.58
5189400	11.57
5193000	11.57
5196600	11.56
5200200	11.55
5203800	11.54
5207400	11.54
5211000	11.53
5214600	11.52
5218200	11.52
5221800	11.51
5225400	11.5
5229000	11.5
5232600	11.5
5236200	11.5
5239800	11.5
5243400	11.5
5247000	11.5
5250600	11.5
5254200	11.5
5257800	11.51
5261400	11.51
5265000	11.52
5268600	11.52
5272200	11.53
5275800	11.54
5279400	11.54
5283000	11.55
5286600	11.56
5290200	11.56
5293800	11.57
5297400	11.57
5301000	11.58
5304600	11.59
5308200	11.59
5311800	11.6
5315400	11.6
5319000	11.6
5322600	11.61
5326200	11.61
5329800	11.61
5333400	11.61
5337000	11.61
5340600	11.61
5344200	11.61
5347800	11.61
5351400	11.61
5355000	11.61
5358600	11.61
5362200	11.61
5365800	11.6
5369400	11.6
5373000	11.6
5376600	11.6
5380200	11.6
5383800	11.6
5387400	11.6
5391000	11.6
5394600	11.6
5398200	11.6
5401800	11.6
5405400	11.6
5409000	11.6
5412600	11.61
5416200	11.61
5419800	11.61
5423400	11.62
5427000	11.62
5430600	11.63
5434200	11.63
5437800	11.63
5441400	11.64
5445000	11.64
5448600	11.65
5452200	11.66
5455800	11.66
5459400	11.67
5463000	11.67
5466600	11.68
5470200	11.68
5473800	11.68
5477400	11.69
5481000	11.69
5484600	11.7
5488200	11.7
5491800	11.7
5495400	11.71
5499000	11.71
5502600	11.71
5506200	11.71
5509800	11.71
5513400	11.71
5517000	11.71
5520600	11.71
5524200	11.71
5527800	11.71
5531400	11.71
5535000	11.71
5538600	11.71
5542200	11.71
5545800	11.71
5549400	11.71
5553000	11.71
5556600	11.71
5560200	11.71
5563800	11.7
5567400	11.7
5571000	11.7
5574600	11.7
5578200	11.7
5581800	11.7
5585400	11.7
5589000	11.69
5592600	11.69
5596200	11.69
5599800	11.69
5603400	11.69
5607000	11.69
5610600	11.69
5614200	11.69
5617800	11.69
5621400	11.69
5625000	11.69
5628600	11.69
5632200	11.69
5635800	11.69
5639400	11.69
5643000	11.69
5646600	11.69
5650200	11.69
5653800	11.69
5657400	11.7
5661000	11.7
5664600	11.7
5668200	11.71
5671800	11.71
5675400	11.71
5679000	11.72
5682600	11.72
5686200	11.73
5689800	11.73
5693400	11.74
5697000	11.74
5700600	11.75
5704200	11.75
5707800	11.76
5711400	11.76
5715000	11.77
5718600	11.77
5722200	11.78
5725800	11.78
5729400	11.79
5733000	11.79
5736600	11.79
5740200	11.8
5743800	11.8
5747400	11.8
5751000	11.8
5754600	11.8
5758200	11.8
5761800	11.8
5765400	11.8
5769000	11.8
5772600	11.8
5776200	11.8
5779800	11.8
5783400	11.8
5787000	11.8
5790600	11.8
5794200	11.8
5797800	11.8
5801400	11.8
5805000	11.8
5808600	11.8
5812200	11.8
5815800	11.8
5819400	11.8
5823000	11.8
5826600	11.8
5830200	11.8
5833800	11.8
5837400	11.8
5841000	11.8
5844600	11.81
5848200	11.81
5851800	11.81
5855400	11.82
5859000	11.82
5862600	11.82
5866200	11.83
5869800	11.83
5873400	11.84
5877000	11.84
5880600	11.85
5884200	11.85
5887800	11.86
5891400	11.86
5895000	11.87
5898600	11.87
5902200	11.88
5905800	11.88
5909400	11.89
5913000	11.89
5916600	11.9
5920200	11.9
5923800	11.9
5927400	11.91
5931000	11.91
5934600	11.92
5938200	11.92
5941800	11.92
5945400	11.93
5949000	11.93
5952600	11.93
5956200	11.94
5959800	11.94
5963400	11.94
5967000	11.95
5970600	11.95
5974200	11.95
5977800	11.96
5981400	11.96
5985000	11.97
5988600	11.97
5992200	11.98
5995800	11.98
5999400	11.99
6003000	11.99
6006600	12
6010200	12.01
6013800	12.01
6017400	12.02
6021000	12.03
6024600	12.04
6028200	12.05
6031800	12.05
6035400	12.06
6039000	12.07
6042600	12.08
6046200	12.09
6049800	12.1
6053400	12.11
6057000	12.12
6060600	12.13
6064200	12.14
6067800	12.14
6071400	12.15
6075000	12.16
6078600	12.17
6082200	12.18
6085800	12.19
6089400	12.19
6093000	12.2
6096600	12.21
6100200	12.21
6103800	12.22
6107400	12.22
6111000	12.23
6114600	12.23
6118200	12.24
6121800	12.24
6125400	12.25
6129000	12.25
6132600	12.26
6136200	12.26
6139800	12.26
6143400	12.27
6147000	12.27
6150600	12.27
6154200	12.28
6157800	12.28
6161400	12.28
6165000	12.29
6168600	12.29
6172200	12.29
6175800	12.3
6179400	12.3
6183000	12.3
6186600	12.31
6190200	12.31
6193800	12.31
6197400	12.32
6201000	12.32
6204600	12.33
6208200	12.33
6211800	12.33
6215400	12.34
6219000	12.34
6222600	12.35
6226200	12.35
6229800	12.36
6233400	12.36
6237000	12.36
6240600	12.37
6244200	12.37
6247800	12.38
6251400	12.38
6255000	12.39
6258600	12.39
6262200	12.4
6265800	12.4
6269400	12.4
6273000	12.41
6276600	12.41
6280200	12.42
6283800	12.42
6287400	12.43
6291000	12.43
6294600	12.43
6298200	12.44
6301800	12.44
6305400	12.45
6309000	12.45
6312600	12.45
6316200	12.46
6319800	12.46
6323400	12.47
6327000	12.47
6330600	12.48
6334200	12.48
6337800	12.48
6341400	12.49
6345000	12.49
6348600	12.5
6352200	12.5
6355800	12.5
6359400	12.51
6363000	12.51
6366600	12.52
6370200	12.52
6373800	12.52
6377400	12.53
6381000	12.53
6384600	12.54
6388200	12.54
6391800	12.55
