#1	
double data(8760,2) #comment	
6958800	289.15
6962400	289.15
6966000	289.15
6969600	289.15
6973200	289.15
6976800	292.15
6980400	292.15
6984000	292.15
6987600	292.15
6991200	292.15
6994800	292.15
6998400	292.15
7002000	292.15
7005600	292.15
7009200	292.15
7012800	292.15
7016400	292.15
7020000	292.15
7023600	292.15
7027200	292.15
7030800	292.15
7034400	289.15
7038000	289.15
7041600	289.15
7045200	289.15
7048800	289.15
7052400	289.15
7056000	289.15
7059600	289.15
7063200	292.15
7066800	292.15
7070400	292.15
7074000	292.15
7077600	292.15
7081200	292.15
7084800	292.15
7088400	292.15
7092000	292.15
7095600	292.15
7099200	292.15
7102800	292.15
7106400	292.15
7110000	292.15
7113600	292.15
7117200	292.15
7120800	292.15
7124400	292.15
7128000	292.15
7131600	292.15
7135200	292.15
7138800	292.15
7142400	292.15
7146000	292.15
7149600	292.15
7153200	292.15
7156800	292.15
7160400	292.15
7164000	292.15
7167600	292.15
7171200	292.15
7174800	292.15
7178400	292.15
7182000	292.15
7185600	292.15
7189200	292.15
7192800	292.15
7196400	292.15
7200000	292.15
7203600	292.15
7207200	292.15
7210800	292.15
7214400	292.15
7218000	292.15
7221600	292.15
7225200	292.15
7228800	292.15
7232400	292.15
7236000	292.15
7239600	292.15
7243200	292.15
7246800	292.15
7250400	292.15
7254000	292.15
7257600	292.15
7261200	292.15
7264800	292.15
7268400	292.15
7272000	292.15
7275600	292.15
7279200	292.15
7282800	292.15
7286400	292.15
7290000	292.15
7293600	289.15
7297200	289.15
7300800	289.15
7304400	289.15
7308000	289.15
7311600	289.15
7315200	289.15
7318800	289.15
7322400	292.15
7326000	292.15
7329600	292.15
7333200	292.15
7336800	292.15
7340400	292.15
7344000	292.15
7347600	292.15
7351200	292.15
7354800	292.15
7358400	292.15
7362000	292.15
7365600	292.15
7369200	292.15
7372800	292.15
7376400	292.15
7380000	289.15
7383600	289.15
7387200	289.15
7390800	289.15
7394400	289.15
7398000	289.15
7401600	289.15
7405200	289.15
7408800	292.15
7412400	292.15
7416000	292.15
7419600	292.15
7423200	292.15
7426800	292.15
7430400	292.15
7434000	292.15
7437600	292.15
7441200	292.15
7444800	292.15
7448400	292.15
7452000	292.15
7455600	292.15
7459200	292.15
7462800	292.15
7466400	289.15
7470000	289.15
7473600	289.15
7477200	289.15
7480800	292.15
7484400	292.15
7488000	292.15
7491600	292.15
7495200	292.15
7498800	292.15
7502400	292.15
7506000	292.15
7509600	292.15
7513200	292.15
7516800	292.15
7520400	292.15
7524000	292.15
7527600	292.15
7531200	292.15
7534800	292.15
7538400	292.15
7542000	292.15
7545600	292.15
7549200	292.15
7552800	289.15
7556400	289.15
7560000	289.15
7563600	289.15
7567200	289.15
7570800	289.15
7574400	289.15
7578000	289.15
7581600	292.15
7585200	292.15
7588800	292.15
7592400	292.15
7596000	292.15
7599600	292.15
7603200	292.15
7606800	292.15
7610400	292.15
7614000	292.15
7617600	292.15
7621200	292.15
7624800	292.15
7628400	292.15
7632000	292.15
7635600	292.15
7639200	289.15
7642800	289.15
7646400	289.15
7650000	289.15
7653600	289.15
7657200	289.15
7660800	289.15
7664400	289.15
7668000	292.15
7671600	292.15
7675200	292.15
7678800	292.15
7682400	292.15
7686000	292.15
7689600	292.15
7693200	292.15
7696800	292.15
7700400	292.15
7704000	292.15
7707600	292.15
7711200	292.15
7714800	292.15
7718400	292.15
7722000	292.15
7725600	292.15
7729200	292.15
7732800	292.15
7736400	292.15
7740000	292.15
7743600	292.15
7747200	292.15
7750800	292.15
7754400	292.15
7758000	292.15
7761600	292.15
7765200	292.15
7768800	292.15
7772400	292.15
7776000	292.15
7779600	292.15
7783200	292.15
7786800	292.15
7790400	292.15
7794000	292.15
7797600	292.15
7801200	292.15
7804800	292.15
7808400	292.15
7812000	292.15
7815600	292.15
7819200	292.15
7822800	292.15
7826400	292.15
7830000	292.15
7833600	292.15
7837200	292.15
7840800	292.15
7844400	292.15
7848000	292.15
7851600	292.15
7855200	292.15
7858800	292.15
7862400	292.15
7866000	292.15
7869600	292.15
7873200	292.15
7876800	292.15
7880400	292.15
7884000	292.15
7887600	292.15
7891200	292.15
7894800	292.15
7898400	289.15
7902000	289.15
7905600	289.15
7909200	289.15
7912800	289.15
7916400	289.15
7920000	289.15
7923600	289.15
7927200	292.15
7930800	292.15
7934400	292.15
7938000	292.15
7941600	292.15
7945200	292.15
7948800	292.15
7952400	292.15
7956000	292.15
7959600	292.15
7963200	292.15
7966800	292.15
7970400	292.15
7974000	292.15
7977600	292.15
7981200	292.15
7984800	289.15
7988400	289.15
7992000	289.15
7995600	289.15
7999200	289.15
8002800	289.15
8006400	289.15
8010000	289.15
8013600	292.15
8017200	292.15
8020800	292.15
8024400	292.15
8028000	292.15
8031600	292.15
8035200	292.15
8038800	292.15
8042400	292.15
8046000	292.15
8049600	292.15
8053200	292.15
8056800	292.15
8060400	292.15
8064000	292.15
8067600	292.15
8071200	289.15
8074800	289.15
8078400	289.15
8082000	289.15
8085600	292.15
8089200	292.15
8092800	292.15
8096400	292.15
8100000	292.15
8103600	292.15
8107200	292.15
8110800	292.15
8114400	292.15
8118000	292.15
8121600	292.15
8125200	292.15
8128800	292.15
8132400	292.15
8136000	292.15
8139600	292.15
8143200	292.15
8146800	292.15
8150400	292.15
8154000	292.15
8157600	289.15
8161200	289.15
8164800	289.15
8168400	289.15
8172000	289.15
8175600	289.15
8179200	289.15
8182800	289.15
8186400	292.15
8190000	292.15
8193600	292.15
8197200	292.15
8200800	292.15
8204400	292.15
8208000	292.15
8211600	292.15
8215200	292.15
8218800	292.15
8222400	292.15
8226000	292.15
8229600	292.15
8233200	292.15
8236800	292.15
8240400	292.15
8244000	289.15
8247600	289.15
8251200	289.15
8254800	289.15
8258400	289.15
8262000	289.15
8265600	289.15
8269200	289.15
8272800	292.15
8276400	292.15
8280000	292.15
8283600	292.15
8287200	292.15
8290800	292.15
8294400	292.15
8298000	292.15
8301600	292.15
8305200	292.15
8308800	292.15
8312400	292.15
8316000	292.15
8319600	292.15
8323200	292.15
8326800	292.15
8330400	292.15
8334000	292.15
8337600	292.15
8341200	292.15
8344800	292.15
8348400	292.15
8352000	292.15
8355600	292.15
8359200	292.15
8362800	292.15
8366400	292.15
8370000	292.15
8373600	292.15
8377200	292.15
8380800	292.15
8384400	292.15
8388000	292.15
8391600	292.15
8395200	292.15
8398800	292.15
8402400	292.15
8406000	292.15
8409600	292.15
8413200	292.15
8416800	292.15
8420400	292.15
8424000	292.15
8427600	292.15
8431200	292.15
8434800	292.15
8438400	292.15
8442000	292.15
8445600	292.15
8449200	292.15
8452800	292.15
8456400	292.15
8460000	292.15
8463600	292.15
8467200	292.15
8470800	292.15
8474400	292.15
8478000	292.15
8481600	292.15
8485200	292.15
8488800	292.15
8492400	292.15
8496000	292.15
8499600	292.15
8503200	289.15
8506800	289.15
8510400	289.15
8514000	289.15
8517600	289.15
8521200	289.15
8524800	289.15
8528400	289.15
8532000	292.15
8535600	292.15
8539200	292.15
8542800	292.15
8546400	292.15
8550000	292.15
8553600	292.15
8557200	292.15
8560800	292.15
8564400	292.15
8568000	292.15
8571600	292.15
8575200	292.15
8578800	292.15
8582400	292.15
8586000	292.15
8589600	289.15
8593200	289.15
8596800	289.15
8600400	289.15
8604000	289.15
8607600	289.15
8611200	289.15
8614800	289.15
8618400	292.15
8622000	292.15
8625600	292.15
8629200	292.15
8632800	292.15
8636400	292.15
8640000	292.15
8643600	292.15
8647200	292.15
8650800	292.15
8654400	292.15
8658000	292.15
8661600	292.15
8665200	292.15
8668800	292.15
8672400	292.15
8676000	289.15
8679600	289.15
8683200	289.15
8686800	289.15
8690400	292.15
8694000	292.15
8697600	292.15
8701200	292.15
8704800	292.15
8708400	292.15
8712000	292.15
8715600	292.15
8719200	292.15
8722800	292.15
8726400	292.15
8730000	292.15
8733600	292.15
8737200	292.15
8740800	292.15
8744400	292.15
8748000	292.15
8751600	292.15
8755200	292.15
8758800	292.15
8762400	289.15
8766000	289.15
8769600	289.15
8773200	289.15
8776800	289.15
8780400	289.15
8784000	289.15
8787600	289.15
8791200	292.15
8794800	292.15
8798400	292.15
8802000	292.15
8805600	292.15
8809200	292.15
8812800	292.15
8816400	292.15
8820000	292.15
8823600	292.15
8827200	292.15
8830800	292.15
8834400	292.15
8838000	292.15
8841600	292.15
8845200	292.15
8848800	289.15
8852400	289.15
8856000	289.15
8859600	289.15
8863200	289.15
8866800	289.15
8870400	289.15
8874000	289.15
8877600	292.15
8881200	292.15
8884800	292.15
8888400	292.15
8892000	292.15
8895600	292.15
8899200	292.15
8902800	292.15
8906400	292.15
8910000	292.15
8913600	292.15
8917200	292.15
8920800	292.15
8924400	292.15
8928000	292.15
8931600	292.15
8935200	292.15
8938800	292.15
8942400	292.15
8946000	292.15
8949600	292.15
8953200	292.15
8956800	292.15
8960400	292.15
8964000	292.15
8967600	292.15
8971200	292.15
8974800	292.15
8978400	292.15
8982000	292.15
8985600	292.15
8989200	292.15
8992800	292.15
8996400	292.15
9000000	292.15
9003600	292.15
9007200	292.15
9010800	292.15
9014400	292.15
9018000	292.15
9021600	292.15
9025200	292.15
9028800	292.15
9032400	292.15
9036000	292.15
9039600	292.15
9043200	292.15
9046800	292.15
9050400	292.15
9054000	292.15
9057600	292.15
9061200	292.15
9064800	292.15
9068400	292.15
9072000	292.15
9075600	292.15
9079200	292.15
9082800	292.15
9086400	292.15
9090000	292.15
9093600	292.15
9097200	292.15
9100800	292.15
9104400	292.15
9108000	289.15
9111600	289.15
9115200	289.15
9118800	289.15
9122400	289.15
9126000	289.15
9129600	289.15
9133200	289.15
9136800	292.15
9140400	292.15
9144000	292.15
9147600	292.15
9151200	292.15
9154800	292.15
9158400	292.15
9162000	292.15
9165600	292.15
9169200	292.15
9172800	292.15
9176400	292.15
9180000	292.15
9183600	292.15
9187200	292.15
9190800	292.15
9194400	289.15
9198000	289.15
9201600	289.15
9205200	289.15
9208800	289.15
9212400	289.15
9216000	289.15
9219600	289.15
9223200	292.15
9226800	292.15
9230400	292.15
9234000	292.15
9237600	292.15
9241200	292.15
9244800	292.15
9248400	292.15
9252000	292.15
9255600	292.15
9259200	292.15
9262800	292.15
9266400	292.15
9270000	292.15
9273600	292.15
9277200	292.15
9280800	289.15
9284400	289.15
9288000	289.15
9291600	289.15
9295200	292.15
9298800	292.15
9302400	292.15
9306000	292.15
9309600	292.15
9313200	292.15
9316800	292.15
9320400	292.15
9324000	292.15
9327600	292.15
9331200	292.15
9334800	292.15
9338400	292.15
9342000	292.15
9345600	292.15
9349200	292.15
9352800	292.15
9356400	292.15
9360000	292.15
9363600	292.15
9367200	289.15
9370800	289.15
9374400	289.15
9378000	289.15
9381600	289.15
9385200	289.15
9388800	289.15
9392400	289.15
9396000	292.15
9399600	292.15
9403200	292.15
9406800	292.15
9410400	292.15
9414000	292.15
9417600	292.15
9421200	292.15
9424800	292.15
9428400	292.15
9432000	292.15
9435600	292.15
9439200	292.15
9442800	292.15
9446400	292.15
9450000	292.15
9453600	289.15
9457200	289.15
9460800	289.15
9464400	289.15
9468000	289.15
9471600	289.15
9475200	289.15
9478800	289.15
9482400	292.15
9486000	292.15
9489600	292.15
9493200	292.15
9496800	292.15
9500400	292.15
9504000	292.15
9507600	292.15
9511200	292.15
9514800	292.15
9518400	292.15
9522000	292.15
9525600	292.15
9529200	292.15
9532800	292.15
9536400	292.15
9540000	292.15
9543600	292.15
9547200	292.15
9550800	292.15
9554400	292.15
9558000	292.15
9561600	292.15
9565200	292.15
9568800	292.15
9572400	292.15
9576000	292.15
9579600	292.15
9583200	292.15
9586800	292.15
9590400	292.15
9594000	292.15
9597600	292.15
9601200	292.15
9604800	292.15
9608400	292.15
9612000	292.15
9615600	292.15
9619200	292.15
9622800	292.15
9626400	292.15
9630000	292.15
9633600	292.15
9637200	292.15
9640800	292.15
9644400	292.15
9648000	292.15
9651600	292.15
9655200	292.15
9658800	292.15
9662400	292.15
9666000	292.15
9669600	292.15
9673200	292.15
9676800	292.15
9680400	292.15
9684000	292.15
9687600	292.15
9691200	292.15
9694800	292.15
9698400	292.15
9702000	292.15
9705600	292.15
9709200	292.15
9712800	289.15
9716400	289.15
9720000	289.15
9723600	289.15
9727200	289.15
9730800	289.15
9734400	289.15
9738000	289.15
9741600	292.15
9745200	292.15
9748800	292.15
9752400	292.15
9756000	292.15
9759600	292.15
9763200	292.15
9766800	292.15
9770400	292.15
9774000	292.15
9777600	292.15
9781200	292.15
9784800	292.15
9788400	292.15
9792000	292.15
9795600	292.15
9799200	289.15
9802800	289.15
9806400	289.15
9810000	289.15
9813600	289.15
9817200	289.15
9820800	289.15
9824400	289.15
9828000	292.15
9831600	292.15
9835200	292.15
9838800	292.15
9842400	292.15
9846000	292.15
9849600	292.15
9853200	292.15
9856800	292.15
9860400	292.15
9864000	292.15
9867600	292.15
9871200	292.15
9874800	292.15
9878400	292.15
9882000	292.15
9885600	289.15
9889200	289.15
9892800	289.15
9896400	289.15
9900000	292.15
9903600	292.15
9907200	292.15
9910800	292.15
9914400	292.15
9918000	292.15
9921600	292.15
9925200	292.15
9928800	292.15
9932400	292.15
9936000	292.15
9939600	292.15
9943200	292.15
9946800	292.15
9950400	292.15
9954000	292.15
9957600	292.15
9961200	292.15
9964800	292.15
9968400	292.15
9972000	289.15
9975600	289.15
9979200	289.15
9982800	289.15
9986400	289.15
9990000	289.15
9993600	289.15
9997200	289.15
10000800	292.15
10004400	292.15
10008000	292.15
10011600	292.15
10015200	292.15
10018800	292.15
10022400	292.15
10026000	292.15
10029600	292.15
10033200	292.15
10036800	292.15
10040400	292.15
10044000	292.15
10047600	292.15
10051200	292.15
10054800	292.15
10058400	289.15
10062000	289.15
10065600	289.15
10069200	289.15
10072800	289.15
10076400	289.15
10080000	289.15
10083600	289.15
10087200	292.15
10090800	292.15
10094400	292.15
10098000	292.15
10101600	292.15
10105200	292.15
10108800	292.15
10112400	292.15
10116000	292.15
10119600	292.15
10123200	292.15
10126800	292.15
10130400	292.15
10134000	292.15
10137600	292.15
10141200	292.15
10144800	292.15
10148400	292.15
10152000	292.15
10155600	292.15
10159200	292.15
10162800	292.15
10166400	292.15
10170000	292.15
10173600	292.15
10177200	292.15
10180800	292.15
10184400	292.15
10188000	292.15
10191600	292.15
10195200	292.15
10198800	292.15
10202400	292.15
10206000	292.15
10209600	292.15
10213200	292.15
10216800	292.15
10220400	292.15
10224000	292.15
10227600	292.15
10231200	292.15
10234800	292.15
10238400	292.15
10242000	292.15
10245600	292.15
10249200	292.15
10252800	292.15
10256400	292.15
10260000	292.15
10263600	292.15
10267200	292.15
10270800	292.15
10274400	292.15
10278000	292.15
10281600	292.15
10285200	292.15
10288800	292.15
10292400	292.15
10296000	292.15
10299600	292.15
10303200	292.15
10306800	292.15
10310400	292.15
10314000	292.15
10317600	289.15
10321200	289.15
10324800	289.15
10328400	289.15
10332000	289.15
10335600	289.15
10339200	289.15
10342800	289.15
10346400	292.15
10350000	292.15
10353600	292.15
10357200	292.15
10360800	292.15
10364400	292.15
10368000	292.15
10371600	292.15
10375200	292.15
10378800	292.15
10382400	292.15
10386000	292.15
10389600	292.15
10393200	292.15
10396800	292.15
10400400	292.15
10404000	289.15
10407600	289.15
10411200	289.15
10414800	289.15
10418400	289.15
10422000	289.15
10425600	289.15
10429200	289.15
10432800	292.15
10436400	292.15
10440000	292.15
10443600	292.15
10447200	292.15
10450800	292.15
10454400	292.15
10458000	292.15
10461600	292.15
10465200	292.15
10468800	292.15
10472400	292.15
10476000	292.15
10479600	292.15
10483200	292.15
10486800	292.15
10490400	289.15
10494000	289.15
10497600	289.15
10501200	289.15
10504800	292.15
10508400	292.15
10512000	292.15
10515600	292.15
10519200	292.15
10522800	292.15
10526400	292.15
10530000	292.15
10533600	292.15
10537200	292.15
10540800	292.15
10544400	292.15
10548000	292.15
10551600	292.15
10555200	292.15
10558800	292.15
10562400	292.15
10566000	292.15
10569600	292.15
10573200	292.15
10576800	289.15
10580400	289.15
10584000	289.15
10587600	289.15
10591200	289.15
10594800	289.15
10598400	289.15
10602000	289.15
10605600	292.15
10609200	292.15
10612800	292.15
10616400	292.15
10620000	292.15
10623600	292.15
10627200	292.15
10630800	292.15
10634400	292.15
10638000	292.15
10641600	292.15
10645200	292.15
10648800	292.15
10652400	292.15
10656000	292.15
10659600	292.15
10663200	289.15
10666800	289.15
10670400	289.15
10674000	289.15
10677600	289.15
10681200	289.15
10684800	289.15
10688400	289.15
10692000	292.15
10695600	292.15
10699200	292.15
10702800	292.15
10706400	292.15
10710000	292.15
10713600	292.15
10717200	292.15
10720800	292.15
10724400	292.15
10728000	292.15
10731600	292.15
10735200	292.15
10738800	292.15
10742400	292.15
10746000	292.15
10749600	292.15
10753200	292.15
10756800	292.15
10760400	292.15
10764000	292.15
10767600	292.15
10771200	292.15
10774800	292.15
10778400	292.15
10782000	292.15
10785600	292.15
10789200	292.15
10792800	292.15
10796400	292.15
10800000	292.15
10803600	292.15
10807200	292.15
10810800	292.15
10814400	292.15
10818000	292.15
10821600	292.15
10825200	292.15
10828800	292.15
10832400	292.15
10836000	292.15
10839600	292.15
10843200	292.15
10846800	292.15
10850400	292.15
10854000	292.15
10857600	292.15
10861200	292.15
10864800	292.15
10868400	292.15
10872000	292.15
10875600	292.15
10879200	292.15
10882800	292.15
10886400	292.15
10890000	292.15
10893600	292.15
10897200	292.15
10900800	292.15
10904400	292.15
10908000	292.15
10911600	292.15
10915200	292.15
10918800	292.15
10922400	289.15
10926000	289.15
10929600	289.15
10933200	289.15
10936800	289.15
10940400	289.15
10944000	289.15
10947600	289.15
10951200	292.15
10954800	292.15
10958400	292.15
10962000	292.15
10965600	292.15
10969200	292.15
10972800	292.15
10976400	292.15
10980000	292.15
10983600	292.15
10987200	292.15
10990800	292.15
10994400	292.15
10998000	292.15
11001600	292.15
11005200	292.15
11008800	289.15
11012400	289.15
11016000	289.15
11019600	289.15
11023200	289.15
11026800	289.15
11030400	289.15
11034000	289.15
11037600	292.15
11041200	292.15
11044800	292.15
11048400	292.15
11052000	292.15
11055600	292.15
11059200	292.15
11062800	292.15
11066400	292.15
11070000	292.15
11073600	292.15
11077200	292.15
11080800	292.15
11084400	292.15
11088000	292.15
11091600	292.15
11095200	289.15
11098800	289.15
11102400	289.15
11106000	289.15
11109600	292.15
11113200	292.15
11116800	292.15
11120400	292.15
11124000	292.15
11127600	292.15
11131200	292.15
11134800	292.15
11138400	292.15
11142000	292.15
11145600	292.15
11149200	292.15
11152800	292.15
11156400	292.15
11160000	292.15
11163600	292.15
11167200	292.15
11170800	292.15
11174400	292.15
11178000	292.15
11181600	289.15
11185200	289.15
11188800	289.15
11192400	289.15
11196000	289.15
11199600	289.15
11203200	289.15
11206800	289.15
11210400	292.15
11214000	292.15
11217600	292.15
11221200	292.15
11224800	292.15
11228400	292.15
11232000	292.15
11235600	292.15
11239200	292.15
11242800	292.15
11246400	292.15
11250000	292.15
11253600	292.15
11257200	292.15
11260800	292.15
11264400	292.15
11268000	289.15
11271600	289.15
11275200	289.15
11278800	289.15
11282400	289.15
11286000	289.15
11289600	289.15
11293200	289.15
11296800	292.15
11300400	292.15
11304000	292.15
11307600	292.15
11311200	292.15
11314800	292.15
11318400	292.15
11322000	292.15
11325600	292.15
11329200	292.15
11332800	292.15
11336400	292.15
11340000	292.15
11343600	292.15
11347200	292.15
11350800	292.15
11354400	292.15
11358000	292.15
11361600	292.15
11365200	292.15
11368800	292.15
11372400	292.15
11376000	292.15
11379600	292.15
11383200	292.15
11386800	292.15
11390400	292.15
11394000	292.15
11397600	292.15
11401200	292.15
11404800	292.15
11408400	292.15
11412000	292.15
11415600	292.15
11419200	292.15
11422800	292.15
11426400	292.15
11430000	292.15
11433600	292.15
11437200	292.15
11440800	292.15
11444400	292.15
11448000	292.15
11451600	292.15
11455200	292.15
11458800	292.15
11462400	292.15
11466000	292.15
11469600	292.15
11473200	292.15
11476800	292.15
11480400	292.15
11484000	292.15
11487600	292.15
11491200	292.15
11494800	292.15
11498400	292.15
11502000	292.15
11505600	292.15
11509200	292.15
11512800	292.15
11516400	292.15
11520000	292.15
11523600	292.15
11527200	289.15
11530800	289.15
11534400	289.15
11538000	289.15
11541600	289.15
11545200	289.15
11548800	289.15
11552400	289.15
11556000	292.15
11559600	292.15
11563200	292.15
11566800	292.15
11570400	292.15
11574000	292.15
11577600	292.15
11581200	292.15
11584800	292.15
11588400	292.15
11592000	292.15
11595600	292.15
11599200	292.15
11602800	292.15
11606400	292.15
11610000	292.15
11613600	289.15
11617200	289.15
11620800	289.15
11624400	289.15
11628000	289.15
11631600	289.15
11635200	289.15
11638800	289.15
11642400	292.15
11646000	292.15
11649600	292.15
11653200	292.15
11656800	292.15
11660400	292.15
11664000	292.15
11667600	292.15
11671200	292.15
11674800	292.15
11678400	292.15
11682000	292.15
11685600	292.15
11689200	292.15
11692800	292.15
11696400	292.15
11700000	289.15
11703600	289.15
11707200	289.15
11710800	289.15
11714400	292.15
11718000	292.15
11721600	292.15
11725200	292.15
11728800	292.15
11732400	292.15
11736000	292.15
11739600	292.15
11743200	292.15
11746800	292.15
11750400	292.15
11754000	292.15
11757600	292.15
11761200	292.15
11764800	292.15
11768400	292.15
11772000	292.15
11775600	292.15
11779200	292.15
11782800	292.15
11786400	289.15
11790000	289.15
11793600	289.15
11797200	289.15
11800800	289.15
11804400	289.15
11808000	289.15
11811600	289.15
11815200	292.15
11818800	292.15
11822400	292.15
11826000	292.15
11829600	292.15
11833200	292.15
11836800	292.15
11840400	292.15
11844000	292.15
11847600	292.15
11851200	292.15
11854800	292.15
11858400	292.15
11862000	292.15
11865600	292.15
11869200	292.15
11872800	289.15
11876400	289.15
11880000	289.15
11883600	289.15
11887200	289.15
11890800	289.15
11894400	289.15
11898000	289.15
11901600	292.15
11905200	292.15
11908800	292.15
11912400	292.15
11916000	292.15
11919600	292.15
11923200	292.15
11926800	292.15
11930400	292.15
11934000	292.15
11937600	292.15
11941200	292.15
11944800	292.15
11948400	292.15
11952000	292.15
11955600	292.15
11959200	292.15
11962800	292.15
11966400	292.15
11970000	292.15
11973600	292.15
11977200	292.15
11980800	292.15
11984400	292.15
11988000	292.15
11991600	292.15
11995200	292.15
11998800	292.15
12002400	292.15
12006000	292.15
12009600	292.15
12013200	292.15
12016800	292.15
12020400	292.15
12024000	292.15
12027600	292.15
12031200	292.15
12034800	292.15
12038400	292.15
12042000	292.15
12045600	292.15
12049200	292.15
12052800	292.15
12056400	292.15
12060000	292.15
12063600	292.15
12067200	292.15
12070800	292.15
12074400	292.15
12078000	292.15
12081600	292.15
12085200	292.15
12088800	292.15
12092400	292.15
12096000	292.15
12099600	292.15
12103200	292.15
12106800	292.15
12110400	292.15
12114000	292.15
12117600	292.15
12121200	292.15
12124800	292.15
12128400	292.15
12132000	289.15
12135600	289.15
12139200	289.15
12142800	289.15
12146400	289.15
12150000	289.15
12153600	289.15
12157200	289.15
12160800	292.15
12164400	292.15
12168000	292.15
12171600	292.15
12175200	292.15
12178800	292.15
12182400	292.15
12186000	292.15
12189600	292.15
12193200	292.15
12196800	292.15
12200400	292.15
12204000	292.15
12207600	292.15
12211200	292.15
12214800	292.15
12218400	289.15
12222000	289.15
12225600	289.15
12229200	289.15
12232800	289.15
12236400	289.15
12240000	289.15
12243600	289.15
12247200	292.15
12250800	292.15
12254400	292.15
12258000	292.15
12261600	292.15
12265200	292.15
12268800	292.15
12272400	292.15
12276000	292.15
12279600	292.15
12283200	292.15
12286800	292.15
12290400	292.15
12294000	292.15
12297600	292.15
12301200	292.15
12304800	289.15
12308400	289.15
12312000	289.15
12315600	289.15
12319200	292.15
12322800	292.15
12326400	292.15
12330000	292.15
12333600	292.15
12337200	292.15
12340800	292.15
12344400	292.15
12348000	292.15
12351600	292.15
12355200	292.15
12358800	292.15
12362400	292.15
12366000	292.15
12369600	292.15
12373200	292.15
12376800	292.15
12380400	292.15
12384000	292.15
12387600	292.15
12391200	289.15
12394800	289.15
12398400	289.15
12402000	289.15
12405600	289.15
12409200	289.15
12412800	289.15
12416400	289.15
12420000	292.15
12423600	292.15
12427200	292.15
12430800	292.15
12434400	292.15
12438000	292.15
12441600	292.15
12445200	292.15
12448800	292.15
12452400	292.15
12456000	292.15
12459600	292.15
12463200	292.15
12466800	292.15
12470400	292.15
12474000	292.15
12477600	289.15
12481200	289.15
12484800	289.15
12488400	289.15
12492000	289.15
12495600	289.15
12499200	289.15
12502800	289.15
12506400	292.15
12510000	292.15
12513600	292.15
12517200	292.15
12520800	292.15
12524400	292.15
12528000	292.15
12531600	292.15
12535200	292.15
12538800	292.15
12542400	292.15
12546000	292.15
12549600	292.15
12553200	292.15
12556800	292.15
12560400	292.15
12564000	292.15
12567600	292.15
12571200	292.15
12574800	292.15
12578400	292.15
12582000	292.15
12585600	292.15
12589200	292.15
12592800	292.15
12596400	292.15
12600000	292.15
12603600	292.15
12607200	292.15
12610800	292.15
12614400	292.15
12618000	292.15
12621600	292.15
12625200	292.15
12628800	292.15
12632400	292.15
12636000	292.15
12639600	292.15
12643200	292.15
12646800	292.15
12650400	292.15
12654000	292.15
12657600	292.15
12661200	292.15
12664800	292.15
12668400	292.15
12672000	292.15
12675600	292.15
12679200	292.15
12682800	292.15
12686400	292.15
12690000	292.15
12693600	292.15
12697200	292.15
12700800	292.15
12704400	292.15
12708000	292.15
12711600	292.15
12715200	292.15
12718800	292.15
12722400	292.15
12726000	292.15
12729600	292.15
12733200	292.15
12736800	289.15
12740400	289.15
12744000	289.15
12747600	289.15
12751200	289.15
12754800	289.15
12758400	289.15
12762000	289.15
12765600	292.15
12769200	292.15
12772800	292.15
12776400	292.15
12780000	292.15
12783600	292.15
12787200	292.15
12790800	292.15
12794400	292.15
12798000	292.15
12801600	292.15
12805200	292.15
12808800	292.15
12812400	292.15
12816000	292.15
12819600	292.15
12823200	289.15
12826800	289.15
12830400	289.15
12834000	289.15
12837600	289.15
12841200	289.15
12844800	289.15
12848400	289.15
12852000	292.15
12855600	292.15
12859200	292.15
12862800	292.15
12866400	292.15
12870000	292.15
12873600	292.15
12877200	292.15
12880800	292.15
12884400	292.15
12888000	292.15
12891600	292.15
12895200	292.15
12898800	292.15
12902400	292.15
12906000	292.15
12909600	289.15
12913200	289.15
12916800	289.15
12920400	289.15
12924000	292.15
12927600	292.15
12931200	292.15
12934800	292.15
12938400	292.15
12942000	292.15
12945600	292.15
12949200	292.15
12952800	292.15
12956400	292.15
12960000	292.15
12963600	292.15
12967200	292.15
12970800	292.15
12974400	292.15
12978000	292.15
12981600	292.15
12985200	292.15
12988800	292.15
12992400	292.15
12996000	289.15
12999600	289.15
13003200	289.15
13006800	289.15
13010400	289.15
13014000	289.15
13017600	289.15
13021200	289.15
13024800	292.15
13028400	292.15
13032000	292.15
13035600	292.15
13039200	292.15
13042800	292.15
13046400	292.15
13050000	292.15
13053600	292.15
13057200	292.15
13060800	292.15
13064400	292.15
13068000	292.15
13071600	292.15
13075200	292.15
13078800	292.15
13082400	289.15
13086000	289.15
13089600	289.15
13093200	289.15
13096800	289.15
13100400	289.15
13104000	289.15
13107600	289.15
13111200	292.15
13114800	292.15
13118400	292.15
13122000	292.15
13125600	292.15
13129200	292.15
13132800	292.15
13136400	292.15
13140000	292.15
13143600	292.15
13147200	292.15
13150800	292.15
13154400	292.15
13158000	292.15
13161600	292.15
13165200	292.15
13168800	292.15
13172400	292.15
13176000	292.15
13179600	292.15
13183200	292.15
13186800	292.15
13190400	292.15
13194000	292.15
13197600	292.15
13201200	292.15
13204800	292.15
13208400	292.15
13212000	292.15
13215600	292.15
13219200	292.15
13222800	292.15
13226400	292.15
13230000	292.15
13233600	292.15
13237200	292.15
13240800	292.15
13244400	292.15
