#1	
double data1(17521,2)	# Comment
17137800	9521
17139600	9522
17141400	9523
17143200	9524
17145000	9525
17146800	9526
17148600	9527
17150400	9528
17152200	9529
17154000	9530
17155800	9531
17157600	9532
17159400	9533
17161200	9534
17163000	9535
17164800	9536
17166600	9537
17168400	9538
17170200	9539
17172000	9540
17173800	9541
17175600	9542
17177400	9543
17179200	9544
17181000	9545
17182800	9546
17184600	9547
17186400	9548
17188200	9549
17190000	9550
17191800	9551
17193600	9552
17195400	9553
17197200	9554
17199000	9555
17200800	9556
17202600	9557
17204400	9558
17206200	9559
17208000	9560
17209800	9561
17211600	9562
17213400	9563
17215200	9564
17217000	9565
17218800	9566
17220600	9567
17222400	9568
17224200	9569
17226000	9570
17227800	9571
17229600	9572
17231400	9573
17233200	9574
17235000	9575
17236800	9576
17238600	9577
17240400	9578
17242200	9579
17244000	9580
17245800	9581
17247600	9582
17249400	9583
17251200	9584
17253000	9585
17254800	9586
17256600	9587
17258400	9588
17260200	9589
17262000	9590
17263800	9591
17265600	9592
17267400	9593
17269200	9594
17271000	9595
17272800	9596
17274600	9597
17276400	9598
17278200	9599
17280000	9600
17281800	9601
17283600	9602
17285400	9603
17287200	9604
17289000	9605
17290800	9606
17292600	9607
17294400	9608
17296200	9609
17298000	9610
17299800	9611
17301600	9612
17303400	9613
17305200	9614
17307000	9615
17308800	9616
17310600	9617
17312400	9618
17314200	9619
17316000	9620
17317800	9621
17319600	9622
17321400	9623
17323200	9624
17325000	9625
17326800	9626
17328600	9627
17330400	9628
17332200	9629
17334000	9630
17335800	9631
17337600	9632
17339400	9633
17341200	9634
17343000	9635
17344800	9636
17346600	9637
17348400	9638
17350200	9639
17352000	9640
17353800	9641
17355600	9642
17357400	9643
17359200	9644
17361000	9645
17362800	9646
17364600	9647
17366400	9648
17368200	9649
17370000	9650
17371800	9651
17373600	9652
17375400	9653
17377200	9654
17379000	9655
17380800	9656
17382600	9657
17384400	9658
17386200	9659
17388000	9660
17389800	9661
17391600	9662
17393400	9663
17395200	9664
17397000	9665
17398800	9666
17400600	9667
17402400	9668
17404200	9669
17406000	9670
17407800	9671
17409600	9672
17411400	9673
17413200	9674
17415000	9675
17416800	9676
17418600	9677
17420400	9678
17422200	9679
17424000	9680
17425800	9681
17427600	9682
17429400	9683
17431200	9684
17433000	9685
17434800	9686
17436600	9687
17438400	9688
17440200	9689
17442000	9690
17443800	9691
17445600	9692
17447400	9693
17449200	9694
17451000	9695
17452800	9696
17454600	9697
17456400	9698
17458200	9699
17460000	9700
17461800	9701
17463600	9702
17465400	9703
17467200	9704
17469000	9705
17470800	9706
17472600	9707
17474400	9708
17476200	9709
17478000	9710
17479800	9711
17481600	9712
17483400	9713
17485200	9714
17487000	9715
17488800	9716
17490600	9717
17492400	9718
17494200	9719
17496000	9720
17497800	9721
17499600	9722
17501400	9723
17503200	9724
17505000	9725
17506800	9726
17508600	9727
17510400	9728
17512200	9729
17514000	9730
17515800	9731
17517600	9732
17519400	9733
17521200	9734
17523000	9735
17524800	9736
17526600	9737
17528400	9738
17530200	9739
17532000	9740
17533800	9741
17535600	9742
17537400	9743
17539200	9744
17541000	9745
17542800	9746
17544600	9747
17546400	9748
17548200	9749
17550000	9750
17551800	9751
17553600	9752
17555400	9753
17557200	9754
17559000	9755
17560800	9756
17562600	9757
17564400	9758
17566200	9759
17568000	9760
17569800	9761
17571600	9762
17573400	9763
17575200	9764
17577000	9765
17578800	9766
17580600	9767
17582400	9768
17584200	9769
17586000	9770
17587800	9771
17589600	9772
17591400	9773
17593200	9774
17595000	9775
17596800	9776
17598600	9777
17600400	9778
17602200	9779
17604000	9780
17605800	9781
17607600	9782
17609400	9783
17611200	9784
17613000	9785
17614800	9786
17616600	9787
17618400	9788
17620200	9789
17622000	9790
17623800	9791
17625600	9792
17627400	9793
17629200	9794
17631000	9795
17632800	9796
17634600	9797
17636400	9798
17638200	9799
17640000	9800
17641800	9801
17643600	9802
17645400	9803
17647200	9804
17649000	9805
17650800	9806
17652600	9807
17654400	9808
17656200	9809
17658000	9810
17659800	9811
17661600	9812
17663400	9813
17665200	9814
17667000	9815
17668800	9816
17670600	9817
17672400	9818
17674200	9819
17676000	9820
17677800	9821
17679600	9822
17681400	9823
17683200	9824
17685000	9825
17686800	9826
17688600	9827
17690400	9828
17692200	9829
17694000	9830
17695800	9831
17697600	9832
17699400	9833
17701200	9834
17703000	9835
17704800	9836
17706600	9837
17708400	9838
17710200	9839
17712000	9840
17713800	9841
17715600	9842
17717400	9843
17719200	9844
17721000	9845
17722800	9846
17724600	9847
17726400	9848
17728200	9849
17730000	9850
17731800	9851
17733600	9852
17735400	9853
17737200	9854
17739000	9855
17740800	9856
17742600	9857
17744400	9858
17746200	9859
17748000	9860
17749800	9861
17751600	9862
17753400	9863
17755200	9864
17757000	9865
17758800	9866
17760600	9867
17762400	9868
17764200	9869
17766000	9870
17767800	9871
17769600	9872
17771400	9873
17773200	9874
17775000	9875
17776800	9876
17778600	9877
17780400	9878
17782200	9879
17784000	9880
17785800	9881
17787600	9882
17789400	9883
17791200	9884
17793000	9885
17794800	9886
17796600	9887
17798400	9888
17800200	9889
17802000	9890
17803800	9891
17805600	9892
17807400	9893
17809200	9894
17811000	9895
17812800	9896
17814600	9897
17816400	9898
17818200	9899
17820000	9900
17821800	9901
17823600	9902
17825400	9903
17827200	9904
17829000	9905
17830800	9906
17832600	9907
17834400	9908
17836200	9909
17838000	9910
17839800	9911
17841600	9912
17843400	9913
17845200	9914
17847000	9915
17848800	9916
17850600	9917
17852400	9918
17854200	9919
17856000	9920
17857800	9921
17859600	9922
17861400	9923
17863200	9924
17865000	9925
17866800	9926
17868600	9927
17870400	9928
17872200	9929
17874000	9930
17875800	9931
17877600	9932
17879400	9933
17881200	9934
17883000	9935
17884800	9936
17886600	9937
17888400	9938
17890200	9939
17892000	9940
17893800	9941
17895600	9942
17897400	9943
17899200	9944
17901000	9945
17902800	9946
17904600	9947
17906400	9948
17908200	9949
17910000	9950
17911800	9951
17913600	9952
17915400	9953
17917200	9954
17919000	9955
17920800	9956
17922600	9957
17924400	9958
17926200	9959
17928000	9960
17929800	9961
17931600	9962
17933400	9963
17935200	9964
17937000	9965
17938800	9966
17940600	9967
17942400	9968
17944200	9969
17946000	9970
17947800	9971
17949600	9972
17951400	9973
17953200	9974
17955000	9975
17956800	9976
17958600	9977
17960400	9978
17962200	9979
17964000	9980
17965800	9981
17967600	9982
17969400	9983
17971200	9984
17973000	9985
17974800	9986
17976600	9987
17978400	9988
17980200	9989
17982000	9990
17983800	9991
17985600	9992
17987400	9993
17989200	9994
17991000	9995
17992800	9996
17994600	9997
17996400	9998
17998200	9999
18000000	10000
18001800	10001
18003600	10002
18005400	10003
18007200	10004
18009000	10005
18010800	10006
18012600	10007
18014400	10008
18016200	10009
18018000	10010
18019800	10011
18021600	10012
18023400	10013
18025200	10014
18027000	10015
18028800	10016
18030600	10017
18032400	10018
18034200	10019
18036000	10020
18037800	10021
18039600	10022
18041400	10023
18043200	10024
18045000	10025
18046800	10026
18048600	10027
18050400	10028
18052200	10029
18054000	10030
18055800	10031
18057600	10032
18059400	10033
18061200	10034
18063000	10035
18064800	10036
18066600	10037
18068400	10038
18070200	10039
18072000	10040
18073800	10041
18075600	10042
18077400	10043
18079200	10044
18081000	10045
18082800	10046
18084600	10047
18086400	10048
18088200	10049
18090000	10050
18091800	10051
18093600	10052
18095400	10053
18097200	10054
18099000	10055
18100800	10056
18102600	10057
18104400	10058
18106200	10059
18108000	10060
18109800	10061
18111600	10062
18113400	10063
18115200	10064
18117000	10065
18118800	10066
18120600	10067
18122400	10068
18124200	10069
18126000	10070
18127800	10071
18129600	10072
18131400	10073
18133200	10074
18135000	10075
18136800	10076
18138600	10077
18140400	10078
18142200	10079
18144000	10080
18145800	10081
18147600	10082
18149400	10083
18151200	10084
18153000	10085
18154800	10086
18156600	10087
18158400	10088
18160200	10089
18162000	10090
18163800	10091
18165600	10092
18167400	10093
18169200	10094
18171000	10095
18172800	10096
18174600	10097
18176400	10098
18178200	10099
18180000	10100
18181800	10101
18183600	10102
18185400	10103
18187200	10104
18189000	10105
18190800	10106
18192600	10107
18194400	10108
18196200	10109
18198000	10110
18199800	10111
18201600	10112
18203400	10113
18205200	10114
18207000	10115
18208800	10116
18210600	10117
18212400	10118
18214200	10119
18216000	10120
18217800	10121
18219600	10122
18221400	10123
18223200	10124
18225000	10125
18226800	10126
18228600	10127
18230400	10128
18232200	10129
18234000	10130
18235800	10131
18237600	10132
18239400	10133
18241200	10134
18243000	10135
18244800	10136
18246600	10137
18248400	10138
18250200	10139
18252000	10140
18253800	10141
18255600	10142
18257400	10143
18259200	10144
18261000	10145
18262800	10146
18264600	10147
18266400	10148
18268200	10149
18270000	10150
18271800	10151
18273600	10152
18275400	10153
18277200	10154
18279000	10155
18280800	10156
18282600	10157
18284400	10158
18286200	10159
18288000	10160
18289800	10161
18291600	10162
18293400	10163
18295200	10164
18297000	10165
18298800	10166
18300600	10167
18302400	10168
18304200	10169
18306000	10170
18307800	10171
18309600	10172
18311400	10173
18313200	10174
18315000	10175
18316800	10176
18318600	10177
18320400	10178
18322200	10179
18324000	10180
18325800	10181
18327600	10182
18329400	10183
18331200	10184
18333000	10185
18334800	10186
18336600	10187
18338400	10188
18340200	10189
18342000	10190
18343800	10191
18345600	10192
18347400	10193
18349200	10194
18351000	10195
18352800	10196
18354600	10197
18356400	10198
18358200	10199
18360000	10200
18361800	10201
18363600	10202
18365400	10203
18367200	10204
18369000	10205
18370800	10206
18372600	10207
18374400	10208
18376200	10209
18378000	10210
18379800	10211
18381600	10212
18383400	10213
18385200	10214
18387000	10215
18388800	10216
18390600	10217
18392400	10218
18394200	10219
18396000	10220
18397800	10221
18399600	10222
18401400	10223
18403200	10224
18405000	10225
18406800	10226
18408600	10227
18410400	10228
18412200	10229
18414000	10230
18415800	10231
18417600	10232
18419400	10233
18421200	10234
18423000	10235
18424800	10236
18426600	10237
18428400	10238
18430200	10239
18432000	10240
18433800	10241
18435600	10242
18437400	10243
18439200	10244
18441000	10245
18442800	10246
18444600	10247
18446400	10248
18448200	10249
18450000	10250
18451800	10251
18453600	10252
18455400	10253
18457200	10254
18459000	10255
18460800	10256
18462600	10257
18464400	10258
18466200	10259
18468000	10260
18469800	10261
18471600	10262
18473400	10263
18475200	10264
18477000	10265
18478800	10266
18480600	10267
18482400	10268
18484200	10269
18486000	10270
18487800	10271
18489600	10272
18491400	10273
18493200	10274
18495000	10275
18496800	10276
18498600	10277
18500400	10278
18502200	10279
18504000	10280
18505800	10281
18507600	10282
18509400	10283
18511200	10284
18513000	10285
18514800	10286
18516600	10287
18518400	10288
18520200	10289
18522000	10290
18523800	10291
18525600	10292
18527400	10293
18529200	10294
18531000	10295
18532800	10296
18534600	10297
18536400	10298
18538200	10299
18540000	10300
18541800	10301
18543600	10302
18545400	10303
18547200	10304
18549000	10305
18550800	10306
18552600	10307
18554400	10308
18556200	10309
18558000	10310
18559800	10311
18561600	10312
18563400	10313
18565200	10314
18567000	10315
18568800	10316
18570600	10317
18572400	10318
18574200	10319
18576000	10320
18577800	10321
18579600	10322
18581400	10323
18583200	10324
18585000	10325
18586800	10326
18588600	10327
18590400	10328
18592200	10329
18594000	10330
18595800	10331
18597600	10332
18599400	10333
18601200	10334
18603000	10335
18604800	10336
18606600	10337
18608400	10338
18610200	10339
18612000	10340
18613800	10341
18615600	10342
18617400	10343
18619200	10344
18621000	10345
18622800	10346
18624600	10347
18626400	10348
18628200	10349
18630000	10350
18631800	10351
18633600	10352
18635400	10353
18637200	10354
18639000	10355
18640800	10356
18642600	10357
18644400	10358
18646200	10359
18648000	10360
18649800	10361
18651600	10362
18653400	10363
18655200	10364
18657000	10365
18658800	10366
18660600	10367
18662400	10368
18664200	10369
18666000	10370
18667800	10371
18669600	10372
18671400	10373
18673200	10374
18675000	10375
18676800	10376
18678600	10377
18680400	10378
18682200	10379
18684000	10380
18685800	10381
18687600	10382
18689400	10383
18691200	10384
18693000	10385
18694800	10386
18696600	10387
18698400	10388
18700200	10389
18702000	10390
18703800	10391
18705600	10392
18707400	10393
18709200	10394
18711000	10395
18712800	10396
18714600	10397
18716400	10398
18718200	10399
18720000	10400
18721800	10401
18723600	10402
18725400	10403
18727200	10404
18729000	10405
18730800	10406
18732600	10407
18734400	10408
18736200	10409
18738000	10410
18739800	10411
18741600	10412
18743400	10413
18745200	10414
18747000	10415
18748800	10416
18750600	10417
18752400	10418
18754200	10419
18756000	10420
18757800	10421
18759600	10422
18761400	10423
18763200	10424
18765000	10425
18766800	10426
18768600	10427
18770400	10428
18772200	10429
18774000	10430
18775800	10431
18777600	10432
18779400	10433
18781200	10434
18783000	10435
18784800	10436
18786600	10437
18788400	10438
18790200	10439
18792000	10440
18793800	10441
18795600	10442
18797400	10443
18799200	10444
18801000	10445
18802800	10446
18804600	10447
18806400	10448
18808200	10449
18810000	10450
18811800	10451
18813600	10452
18815400	10453
18817200	10454
18819000	10455
18820800	10456
18822600	10457
18824400	10458
18826200	10459
18828000	10460
18829800	10461
18831600	10462
18833400	10463
18835200	10464
18837000	10465
18838800	10466
18840600	10467
18842400	10468
18844200	10469
18846000	10470
18847800	10471
18849600	10472
18851400	10473
18853200	10474
18855000	10475
18856800	10476
18858600	10477
18860400	10478
18862200	10479
18864000	10480
18865800	10481
18867600	10482
18869400	10483
18871200	10484
18873000	10485
18874800	10486
18876600	10487
18878400	10488
18880200	10489
18882000	10490
18883800	10491
18885600	10492
18887400	10493
18889200	10494
18891000	10495
18892800	10496
18894600	10497
18896400	10498
18898200	10499
18900000	10500
18901800	10501
18903600	10502
18905400	10503
18907200	10504
18909000	10505
18910800	10506
18912600	10507
18914400	10508
18916200	10509
18918000	10510
18919800	10511
18921600	10512
18923400	10513
18925200	10514
18927000	10515
18928800	10516
18930600	10517
18932400	10518
18934200	10519
18936000	10520
18937800	10521
18939600	10522
18941400	10523
18943200	10524
18945000	10525
18946800	10526
18948600	10527
18950400	10528
18952200	10529
18954000	10530
18955800	10531
18957600	10532
18959400	10533
18961200	10534
18963000	10535
18964800	10536
18966600	10537
18968400	10538
18970200	10539
18972000	10540
18973800	10541
18975600	10542
18977400	10543
18979200	10544
18981000	10545
18982800	10546
18984600	10547
18986400	10548
18988200	10549
18990000	10550
18991800	10551
18993600	10552
18995400	10553
18997200	10554
18999000	10555
19000800	10556
19002600	10557
19004400	10558
19006200	10559
19008000	10560
19009800	10561
19011600	10562
19013400	10563
19015200	10564
19017000	10565
19018800	10566
19020600	10567
19022400	10568
19024200	10569
19026000	10570
19027800	10571
19029600	10572
19031400	10573
19033200	10574
19035000	10575
19036800	10576
19038600	10577
19040400	10578
19042200	10579
19044000	10580
19045800	10581
19047600	10582
19049400	10583
19051200	10584
19053000	10585
19054800	10586
19056600	10587
19058400	10588
19060200	10589
19062000	10590
19063800	10591
19065600	10592
19067400	10593
19069200	10594
19071000	10595
19072800	10596
19074600	10597
19076400	10598
19078200	10599
19080000	10600
19081800	10601
19083600	10602
19085400	10603
19087200	10604
19089000	10605
19090800	10606
19092600	10607
19094400	10608
19096200	10609
19098000	10610
19099800	10611
19101600	10612
19103400	10613
19105200	10614
19107000	10615
19108800	10616
19110600	10617
19112400	10618
19114200	10619
19116000	10620
19117800	10621
19119600	10622
19121400	10623
19123200	10624
19125000	10625
19126800	10626
19128600	10627
19130400	10628
19132200	10629
19134000	10630
19135800	10631
19137600	10632
19139400	10633
19141200	10634
19143000	10635
19144800	10636
19146600	10637
19148400	10638
19150200	10639
19152000	10640
19153800	10641
19155600	10642
19157400	10643
19159200	10644
19161000	10645
19162800	10646
19164600	10647
19166400	10648
19168200	10649
19170000	10650
19171800	10651
19173600	10652
19175400	10653
19177200	10654
19179000	10655
19180800	10656
19182600	10657
19184400	10658
19186200	10659
19188000	10660
19189800	10661
19191600	10662
19193400	10663
19195200	10664
19197000	10665
19198800	10666
19200600	10667
19202400	10668
19204200	10669
19206000	10670
19207800	10671
19209600	10672
19211400	10673
19213200	10674
19215000	10675
19216800	10676
19218600	10677
19220400	10678
19222200	10679
19224000	10680
19225800	10681
19227600	10682
19229400	10683
19231200	10684
19233000	10685
19234800	10686
19236600	10687
19238400	10688
19240200	10689
19242000	10690
19243800	10691
19245600	10692
19247400	10693
19249200	10694
19251000	10695
19252800	10696
19254600	10697
19256400	10698
19258200	10699
19260000	10700
19261800	10701
19263600	10702
19265400	10703
19267200	10704
19269000	10705
19270800	10706
19272600	10707
19274400	10708
19276200	10709
19278000	10710
19279800	10711
19281600	10712
19283400	10713
19285200	10714
19287000	10715
19288800	10716
19290600	10717
19292400	10718
19294200	10719
19296000	10720
19297800	10721
19299600	10722
19301400	10723
19303200	10724
19305000	10725
19306800	10726
19308600	10727
19310400	10728
19312200	10729
19314000	10730
19315800	10731
19317600	10732
19319400	10733
19321200	10734
19323000	10735
19324800	10736
19326600	10737
19328400	10738
19330200	10739
19332000	10740
19333800	10741
19335600	10742
19337400	10743
19339200	10744
19341000	10745
19342800	10746
19344600	10747
19346400	10748
19348200	10749
19350000	10750
19351800	10751
19353600	10752
19355400	10753
19357200	10754
19359000	10755
19360800	10756
19362600	10757
19364400	10758
19366200	10759
19368000	10760
19369800	10761
19371600	10762
19373400	10763
19375200	10764
19377000	10765
19378800	10766
19380600	10767
19382400	10768
19384200	10769
19386000	10770
19387800	10771
19389600	10772
19391400	10773
19393200	10774
19395000	10775
19396800	10776
19398600	10777
19400400	10778
19402200	10779
19404000	10780
19405800	10781
19407600	10782
19409400	10783
19411200	10784
19413000	10785
19414800	10786
19416600	10787
19418400	10788
19420200	10789
19422000	10790
19423800	10791
19425600	10792
19427400	10793
19429200	10794
19431000	10795
19432800	10796
19434600	10797
19436400	10798
19438200	10799
19440000	10800
19441800	10801
19443600	10802
19445400	10803
19447200	10804
19449000	10805
19450800	10806
19452600	10807
19454400	10808
19456200	10809
19458000	10810
19459800	10811
19461600	10812
19463400	10813
19465200	10814
19467000	10815
19468800	10816
19470600	10817
19472400	10818
19474200	10819
19476000	10820
19477800	10821
19479600	10822
19481400	10823
19483200	10824
19485000	10825
19486800	10826
19488600	10827
19490400	10828
19492200	10829
19494000	10830
19495800	10831
19497600	10832
19499400	10833
19501200	10834
19503000	10835
19504800	10836
19506600	10837
19508400	10838
19510200	10839
19512000	10840
19513800	10841
19515600	10842
19517400	10843
19519200	10844
19521000	10845
19522800	10846
19524600	10847
19526400	10848
19528200	10849
19530000	10850
19531800	10851
19533600	10852
19535400	10853
19537200	10854
19539000	10855
19540800	10856
19542600	10857
19544400	10858
19546200	10859
19548000	10860
19549800	10861
19551600	10862
19553400	10863
19555200	10864
19557000	10865
19558800	10866
19560600	10867
19562400	10868
19564200	10869
19566000	10870
19567800	10871
19569600	10872
19571400	10873
19573200	10874
19575000	10875
19576800	10876
19578600	10877
19580400	10878
19582200	10879
19584000	10880
19585800	10881
19587600	10882
19589400	10883
19591200	10884
19593000	10885
19594800	10886
19596600	10887
19598400	10888
19600200	10889
19602000	10890
19603800	10891
19605600	10892
19607400	10893
19609200	10894
19611000	10895
19612800	10896
19614600	10897
19616400	10898
19618200	10899
19620000	10900
19621800	10901
19623600	10902
19625400	10903
19627200	10904
19629000	10905
19630800	10906
19632600	10907
19634400	10908
19636200	10909
19638000	10910
19639800	10911
19641600	10912
19643400	10913
19645200	10914
19647000	10915
19648800	10916
19650600	10917
19652400	10918
19654200	10919
19656000	10920
19657800	10921
19659600	10922
19661400	10923
19663200	10924
19665000	10925
19666800	10926
19668600	10927
19670400	10928
19672200	10929
19674000	10930
19675800	10931
19677600	10932
19679400	10933
19681200	10934
19683000	10935
19684800	10936
19686600	10937
19688400	10938
19690200	10939
19692000	10940
19693800	10941
19695600	10942
19697400	10943
19699200	10944
19701000	10945
19702800	10946
19704600	10947
19706400	10948
19708200	10949
19710000	10950
19711800	10951
19713600	10952
19715400	10953
19717200	10954
19719000	10955
19720800	10956
19722600	10957
19724400	10958
19726200	10959
19728000	10960
19729800	10961
19731600	10962
19733400	10963
19735200	10964
19737000	10965
19738800	10966
19740600	10967
19742400	10968
19744200	10969
19746000	10970
19747800	10971
19749600	10972
19751400	10973
19753200	10974
19755000	10975
19756800	10976
19758600	10977
19760400	10978
19762200	10979
19764000	10980
19765800	10981
19767600	10982
19769400	10983
19771200	10984
19773000	10985
19774800	10986
19776600	10987
19778400	10988
19780200	10989
19782000	10990
19783800	10991
19785600	10992
19787400	10993
19789200	10994
19791000	10995
19792800	10996
19794600	10997
19796400	10998
19798200	10999
19800000	11000
19801800	11001
19803600	11002
19805400	11003
19807200	11004
19809000	11005
19810800	11006
19812600	11007
19814400	11008
19816200	11009
19818000	11010
19819800	11011
19821600	11012
19823400	11013
19825200	11014
19827000	11015
19828800	11016
19830600	11017
19832400	11018
19834200	11019
19836000	11020
19837800	11021
19839600	11022
19841400	11023
19843200	11024
19845000	11025
19846800	11026
19848600	11027
19850400	11028
19852200	11029
19854000	11030
19855800	11031
19857600	11032
19859400	11033
19861200	11034
19863000	11035
19864800	11036
19866600	11037
19868400	11038
19870200	11039
19872000	11040
19873800	11041
19875600	11042
19877400	11043
19879200	11044
19881000	11045
19882800	11046
19884600	11047
19886400	11048
19888200	11049
19890000	11050
19891800	11051
19893600	11052
19895400	11053
19897200	11054
19899000	11055
19900800	11056
19902600	11057
19904400	11058
19906200	11059
19908000	11060
19909800	11061
19911600	11062
19913400	11063
19915200	11064
19917000	11065
19918800	11066
19920600	11067
19922400	11068
19924200	11069
19926000	11070
19927800	11071
19929600	11072
19931400	11073
19933200	11074
19935000	11075
19936800	11076
19938600	11077
19940400	11078
19942200	11079
19944000	11080
19945800	11081
19947600	11082
19949400	11083
19951200	11084
19953000	11085
19954800	11086
19956600	11087
19958400	11088
19960200	11089
19962000	11090
19963800	11091
19965600	11092
19967400	11093
19969200	11094
19971000	11095
19972800	11096
19974600	11097
19976400	11098
19978200	11099
19980000	11100
19981800	11101
19983600	11102
19985400	11103
19987200	11104
19989000	11105
19990800	11106
19992600	11107
19994400	11108
19996200	11109
19998000	11110
19999800	11111
20001600	11112
20003400	11113
20005200	11114
20007000	11115
20008800	11116
20010600	11117
20012400	11118
20014200	11119
20016000	11120
20017800	11121
20019600	11122
20021400	11123
20023200	11124
20025000	11125
20026800	11126
20028600	11127
20030400	11128
20032200	11129
20034000	11130
20035800	11131
20037600	11132
20039400	11133
20041200	11134
20043000	11135
20044800	11136
20046600	11137
20048400	11138
20050200	11139
20052000	11140
20053800	11141
20055600	11142
20057400	11143
20059200	11144
20061000	11145
20062800	11146
20064600	11147
20066400	11148
20068200	11149
20070000	11150
20071800	11151
20073600	11152
20075400	11153
20077200	11154
20079000	11155
20080800	11156
20082600	11157
20084400	11158
20086200	11159
20088000	11160
20089800	11161
20091600	11162
20093400	11163
20095200	11164
20097000	11165
20098800	11166
20100600	11167
20102400	11168
20104200	11169
20106000	11170
20107800	11171
20109600	11172
20111400	11173
20113200	11174
20115000	11175
20116800	11176
20118600	11177
20120400	11178
20122200	11179
20124000	11180
20125800	11181
20127600	11182
20129400	11183
20131200	11184
20133000	11185
20134800	11186
20136600	11187
20138400	11188
20140200	11189
20142000	11190
20143800	11191
20145600	11192
20147400	11193
20149200	11194
20151000	11195
20152800	11196
20154600	11197
20156400	11198
20158200	11199
20160000	11200
20161800	11201
20163600	11202
20165400	11203
20167200	11204
20169000	11205
20170800	11206
20172600	11207
20174400	11208
20176200	11209
20178000	11210
20179800	11211
20181600	11212
20183400	11213
20185200	11214
20187000	11215
20188800	11216
20190600	11217
20192400	11218
20194200	11219
20196000	11220
20197800	11221
20199600	11222
20201400	11223
20203200	11224
20205000	11225
20206800	11226
20208600	11227
20210400	11228
20212200	11229
20214000	11230
20215800	11231
20217600	11232
20219400	11233
20221200	11234
20223000	11235
20224800	11236
20226600	11237
20228400	11238
20230200	11239
20232000	11240
20233800	11241
20235600	11242
20237400	11243
20239200	11244
20241000	11245
20242800	11246
20244600	11247
20246400	11248
20248200	11249
20250000	11250
20251800	11251
20253600	11252
20255400	11253
20257200	11254
20259000	11255
20260800	11256
20262600	11257
20264400	11258
20266200	11259
20268000	11260
20269800	11261
20271600	11262
20273400	11263
20275200	11264
20277000	11265
20278800	11266
20280600	11267
20282400	11268
20284200	11269
20286000	11270
20287800	11271
20289600	11272
20291400	11273
20293200	11274
20295000	11275
20296800	11276
20298600	11277
20300400	11278
20302200	11279
20304000	11280
20305800	11281
20307600	11282
20309400	11283
20311200	11284
20313000	11285
20314800	11286
20316600	11287
20318400	11288
20320200	11289
20322000	11290
20323800	11291
20325600	11292
20327400	11293
20329200	11294
20331000	11295
20332800	11296
20334600	11297
20336400	11298
20338200	11299
20340000	11300
20341800	11301
20343600	11302
20345400	11303
20347200	11304
20349000	11305
20350800	11306
20352600	11307
20354400	11308
20356200	11309
20358000	11310
20359800	11311
20361600	11312
20363400	11313
20365200	11314
20367000	11315
20368800	11316
20370600	11317
20372400	11318
20374200	11319
20376000	11320
20377800	11321
20379600	11322
20381400	11323
20383200	11324
20385000	11325
20386800	11326
20388600	11327
20390400	11328
20392200	11329
20394000	11330
20395800	11331
20397600	11332
20399400	11333
20401200	11334
20403000	11335
20404800	11336
20406600	11337
20408400	11338
20410200	11339
20412000	11340
20413800	11341
20415600	11342
20417400	11343
20419200	11344
20421000	11345
20422800	11346
20424600	11347
20426400	11348
20428200	11349
20430000	11350
20431800	11351
20433600	11352
20435400	11353
20437200	11354
20439000	11355
20440800	11356
20442600	11357
20444400	11358
20446200	11359
20448000	11360
20449800	11361
20451600	11362
20453400	11363
20455200	11364
20457000	11365
20458800	11366
20460600	11367
20462400	11368
20464200	11369
20466000	11370
20467800	11371
20469600	11372
20471400	11373
20473200	11374
20475000	11375
20476800	11376
20478600	11377
20480400	11378
20482200	11379
20484000	11380
20485800	11381
20487600	11382
20489400	11383
20491200	11384
20493000	11385
20494800	11386
20496600	11387
20498400	11388
20500200	11389
20502000	11390
20503800	11391
20505600	11392
20507400	11393
20509200	11394
20511000	11395
20512800	11396
20514600	11397
20516400	11398
20518200	11399
20520000	11400
20521800	11401
20523600	11402
20525400	11403
20527200	11404
20529000	11405
20530800	11406
20532600	11407
20534400	11408
20536200	11409
20538000	11410
20539800	11411
20541600	11412
20543400	11413
20545200	11414
20547000	11415
20548800	11416
20550600	11417
20552400	11418
20554200	11419
20556000	11420
20557800	11421
20559600	11422
20561400	11423
20563200	11424
20565000	11425
20566800	11426
20568600	11427
20570400	11428
20572200	11429
20574000	11430
20575800	11431
20577600	11432
20579400	11433
20581200	11434
20583000	11435
20584800	11436
20586600	11437
20588400	11438
20590200	11439
20592000	11440
20593800	11441
20595600	11442
20597400	11443
20599200	11444
20601000	11445
20602800	11446
20604600	11447
20606400	11448
20608200	11449
20610000	11450
20611800	11451
20613600	11452
20615400	11453
20617200	11454
20619000	11455
20620800	11456
20622600	11457
20624400	11458
20626200	11459
20628000	11460
20629800	11461
20631600	11462
20633400	11463
20635200	11464
20637000	11465
20638800	11466
20640600	11467
20642400	11468
20644200	11469
20646000	11470
20647800	11471
20649600	11472
20651400	11473
20653200	11474
20655000	11475
20656800	11476
20658600	11477
20660400	11478
20662200	11479
20664000	11480
20665800	11481
20667600	11482
20669400	11483
20671200	11484
20673000	11485
20674800	11486
20676600	11487
20678400	11488
20680200	11489
20682000	11490
20683800	11491
20685600	11492
20687400	11493
20689200	11494
20691000	11495
20692800	11496
20694600	11497
20696400	11498
20698200	11499
20700000	11500
20701800	11501
20703600	11502
20705400	11503
20707200	11504
20709000	11505
20710800	11506
20712600	11507
20714400	11508
20716200	11509
20718000	11510
20719800	11511
20721600	11512
20723400	11513
20725200	11514
20727000	11515
20728800	11516
20730600	11517
